id,provider_code,code,title,opportunity_type,ace_id,nccrs_id,credits,level,hours_per_credit,effort_hours_override,price,exam_fee,recommendation_start,recommendation_expires,source_url,last_verified_at,verified_by,verification_status
07a77b65-4f17-5acc-acf2-bc7c57591005,DSST,DSST-ALG,Fundamentals of College Algebra,EXAM,ACE-DANT-0010,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
4379ff80-6877-5582-a0ee-bcd1d0984653,DSST,DSST-MLA,Math for Liberal Arts,EXAM,ACE-DANT-0011,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
2060febd-c9e9-51b4-bd1e-36ecfb155fe5,DSST,DSST-SPCH,Principles of Public Speaking,EXAM,ACE-DANT-0012,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
c7b9c169-cf17-50c7-b1cf-6c5b005f7529,DSST,DSST-OB,Organizational Behavior,EXAM,ACE-DANT-0013,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
33950c62-655d-5ad0-86be-dae68867a7f7,DSST,DSST-MIS,Management Information Systems,EXAM,ACE-DANT-0014,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
058ba24c-5d90-52b0-beb2-76f7f16d404e,DSST,DSST-BUS,Introduction to Business,EXAM,ACE-DANT-0015,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
01e02cf9-a8ed-5e62-8418-c6c337edfa49,DSST,DSST-SUP,Principles of Supervision,EXAM,ACE-DANT-0016,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
ba680078-7f22-5bf6-81a5-69713faecf67,DSST,DSST-BETH,Business Ethics and Society,EXAM,ACE-DANT-0017,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
b21c7b66-5486-5fce-82ee-f184c5343403,DSST,DSST-ENV,Environmental Science,EXAM,ACE-DANT-0018,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
3b2fb2c7-43bc-54b7-b1f9-538722d8ae3b,DSST,DSST-AST,Astronomy,EXAM,ACE-DANT-0019,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
33b0ccd6-5afc-5022-abf7-8266582c0d06,DSST,DSST-ART,Art of the Western World,EXAM,ACE-DANT-0020,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
3dadb3fb-e205-5769-9413-ddf10662106f,DSST,DSST-ANTH,General Anthropology,EXAM,ACE-DANT-0021,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
3f2ec546-00d6-5ae2-beac-67ec5c9e4600,DSST,DSST-SA,Substance Abuse,EXAM,ACE-DANT-0022,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
2e4f4019-1402-5522-bee0-6d078ecdad1b,DSST,DSST-COUN,Fundamentals of Counseling,EXAM,ACE-DANT-0023,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
d737fae8-08ce-5ee5-885b-1e33d4ff1d80,DSST,DSST-VN,A History of the Vietnam War,EXAM,ACE-DANT-0024,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
922b3da2-e398-59f0-8bdf-e7375ac49f83,DSST,DSST-GOV,American Government and Politics,EXAM,ACE-DANT-0025,,3,LOWER,12,12,0,100,2024-01-01,2027-12-31,https://www.getcollegecredit.com/exam_fact_sheets/,2026-09-01,seed-research-2026-09,VERIFIED
959d8b60-9329-5e6a-9644-8cde62176cd9,COOPERSMITH,CSC-PSY101,Introduction to Psychology (PSY-101),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
8db5facd-655c-58fe-be1c-0bc646160d6c,COOPERSMITH,CSC-PSY151,Introduction to Cognitive Psychology (PSY-151),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
f36758bc-7084-5e8e-ae9d-f9125dc4907c,COOPERSMITH,CSC-PSY152,Psychology of Personality (PSY-152),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
429af08c-63de-5bb9-b8b6-5f5a44996b43,COOPERSMITH,CSC-PSY215,Introduction to Forensic Psychology (PSY-215),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
2430dd00-3c1d-5103-bcad-3dbf8b7099fa,COOPERSMITH,CSC-PSY216,Industrial and Organizational Psychology (PSY-216),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
6dcb1401-915d-566d-8a90-ea4e2002b1ed,COOPERSMITH,CSC-JUS175,Introduction to Criminal Justice (JUS-175),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
436212a4-580b-5b42-9872-25392af009a3,COOPERSMITH,CSC-JUS177,Introduction to Forensic Science (JUS-177),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
f83c2f0e-1bc7-5d27-93aa-6daacb32a844,COOPERSMITH,CSC-JUS275,Homeland Security and Terrorism (JUS-275),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
61d72e47-bede-526b-8443-d4c14eb23ab9,COOPERSMITH,CSC-LAW250,Law Enforcement in the 21st Century (LAW-250),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
35a431c3-161b-5227-aa51-438870bd0228,COOPERSMITH,CSC-HCA201,Health Care Management (HCA-201),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
d7674e7e-2229-51b3-af71-3b0eeb3883b2,COOPERSMITH,CSC-HCA200,Ethics for Health Professions (HCA-200),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
28a30072-844a-5c31-859e-8c8398e2820f,COOPERSMITH,CSC-SCI201,Anatomy and Physiology (SCI-201),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
b15f3a74-ad1d-53db-8c8c-34e2440f1390,COOPERSMITH,CSC-TCH201,Computer Basics in Healthcare (TCH-201),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
66abb00e-6152-57b2-85b5-cec3c87978fd,COOPERSMITH,CSC-ACC101,Principles of Financial Accounting I (ACC-101),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
c2e7c2af-dc04-5466-8f87-5de579da7672,COOPERSMITH,CSC-ACC102,Principles of Financial Accounting II (ACC-102),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
7df27943-649e-5c68-a769-869071fadf22,COOPERSMITH,CSC-FIN101,Principles of Finance (FIN-101),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
31340ae7-c7e5-563a-8be3-056f078818d6,COOPERSMITH,CSC-BUS101,Fundamentals of Management (BUS-101),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
6ba59afb-7133-5b21-8bc7-a6dbd6235795,COOPERSMITH,CSC-BUS102,Introduction to Marketing (BUS-102),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
3d2744cf-4b25-55bf-b971-2eaf85cf7f4c,COOPERSMITH,CSC-BUS202,Human Resources Management (BUS-202),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
2c88c140-06f9-507d-ae21-5584637e61f3,COOPERSMITH,CSC-BUS203,Management Information Systems (BUS-203),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
fa489974-8f3e-5c44-8c15-701eb1642d38,COOPERSMITH,CSC-CIS101,Introduction to Computers (CIS-101),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
c24ddecf-e495-5fb7-90cf-bf98f2b5ffba,COOPERSMITH,CSC-TCH185,Introduction to Programming Using Python (TCH-185),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
72d44ee8-b63e-5f15-9880-ac388e5bd9b3,COOPERSMITH,CSC-TCH105,Introduction to HTML5 and CSS3 (TCH-105),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
2c8bad0b-6486-5bb6-af5a-5bcefac6da52,COOPERSMITH,CSC-COM101,Introduction to Public Speaking (COM-101),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
00190b89-124d-5a11-8e2a-3bcaecc5a77e,COOPERSMITH,CSC-MAT102,Introduction to Statistics (MAT-102),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
539c9a6d-2ab9-5c10-876d-c5ed375923f9,COOPERSMITH,CSC-SOC103,Introduction to Sociology (SOC-103),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
a7b31546-b151-59f9-9215-4cc825b7d2f0,COOPERSMITH,CSC-ART101,Introduction to Art (ART-101),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
59835280-9a8d-52e5-9a1c-eebe5bb08273,COOPERSMITH,CSC-BUS205,Introduction to Business Ethics (BUS-205),ONLINE_COURSE,,NCCRS-CSC,3,LOWER,9,,249,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/coopersmith-career-consulting,2026-09-01,seed-research-2026-09,VERIFIED
b4ca1794-48d2-55cc-bb81-624a6d36d3b2,DAVAR,DAV-ENG101,English Composition I (ENG 101),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
f292d46b-76f2-5ee9-9c82-88d9020b54db,DAVAR,DAV-ENG102,English Composition II (ENG 102),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
29fe12f3-326d-5c10-b866-cbdfaf012b8a,DAVAR,DAV-COM101,Principles of Public Speaking (COM 101),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
b1d06882-3c5c-5262-916b-ba2c65bb8902,DAVAR,DAV-ENG103,Information Literacy (ENG 103),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
ad9dd3d0-0e54-5508-b3de-1f82162ce0ff,DAVAR,DAV-MAT201,College Algebra (MAT 201),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
bb516c2b-20e5-5971-b22f-dfecfc60bb8d,DAVAR,DAV-MAT203,Principles of Statistics (MAT 203),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
6057382e-3b6e-54de-862f-7894ad93b29d,DAVAR,DAV-SCI101,Introduction to Biology (SCI 101),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
3d887fe3-b9ed-5d7b-8295-a841eb1823b6,DAVAR,DAV-POS101,American Government (POS 101),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
90134996-d0a4-548b-9163-83ad1d8fd0c1,DAVAR,DAV-ACCT301,Financial Accounting (ACCT 301),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
004fe9f9-a0e8-598c-9c08-4fe589ec6336,DAVAR,DAV-ACCT302,Managerial Accounting (ACCT 302),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
78d35bd5-1b31-5471-bcf8-c1cabf595bef,DAVAR,DAV-FIN301,Principles of Finance (FIN 301),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
3875b79e-1199-5cdd-b0e2-f271a494dfe3,DAVAR,DAV-MAN101,Principles of Management (MAN 101),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
4e911271-e0df-5f4c-adae-81faa40939c1,DAVAR,DAV-MAN310,Organizational Behavior (MAN 310),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
2e62b2cc-b264-527e-a063-e5ebb028bd8f,DAVAR,DAV-MAR301,Marketing Concepts (MAR 301),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
c220643c-758b-5fac-9f4c-895dcb5b6d24,DAVAR,DAV-LAW201,Business Law (LAW 201),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
b2a1dfd4-cc0b-5a28-b27a-34a73670f698,DAVAR,DAV-PHI370,Business Ethics (PHI 370),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
95a95b2b-90c4-5ac6-8e0e-9d9cddc01da6,DAVAR,DAV-CIS101,Introduction to Computers (CIS 101),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
239a1315-3c32-5ecb-9b75-ffdc0bbf346f,DAVAR,DAV-CIS315,Management Information Systems (CIS 315),ONLINE_COURSE,,NCCRS-DAV,3,LOWER,9,,150,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/davar-academy-llc,2026-09-01,seed-research-2026-09,VERIFIED
c0f3afe6-1388-57c0-b013-3b1c627a270e,LAWSHELF,LS-ACC101,Basics of Accounting (ACC-101),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
4c709032-8986-5417-83bd-9664d46c4be0,LAWSHELF,LS-ADR301,Alternative Dispute Resolution (ADR-301),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
092e4e40-346c-501e-85c8-e4c51677c300,LAWSHELF,LS-BUS111,Basics of Bankruptcy Law (BUS-111),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
c7167572-e0b4-5656-a2b0-9100daa7bef2,LAWSHELF,LS-BUS201,Mergers and Acquisitions (BUS-201),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
c95e8bde-cef6-532a-aa4d-a82c0fefb9f1,LAWSHELF,LS-BUS202,Nonprofit Organizations Law (BUS-202),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
0a593d43-0cc7-5e54-b764-3a60b34e7293,LAWSHELF,LS-BUS302,Stocks and Stock Transfers (BUS-302),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
881241cb-f922-50ca-a82a-f8f65ad97e96,LAWSHELF,LS-LIT101,Basics of Civil Litigation (LIT-101),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
cca94731-95b7-50ec-9d71-e97b14df980f,LAWSHELF,LS-LIT301,Discovery in Civil Litigation (LIT-301),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
e18adf34-2670-5f25-9865-acf0fcaa53b0,LAWSHELF,LS-COM301,Sales of Goods (COM-301),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
c96cb513-fdeb-5699-b109-40490749eb33,LAWSHELF,LS-CON101,Basics of Contract Law (CON-101),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
b81b854c-7f5f-588f-ae20-61ef352e5909,LAWSHELF,LS-CRM101,Basics of Criminal Law (CRM-101),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
cb4dee09-08ab-55b5-9241-853dab569950,LAWSHELF,LS-CRM102,Search and Seizure (CRM-102),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
2286ad7d-8bdd-5092-aa45-5ad5577bcc75,LAWSHELF,LS-DRL201,Family Support and Child Custody Law (DRL-201),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
06b0467d-97a5-5f0f-8483-7fde5c2b2b46,LAWSHELF,LS-ELD501,ERISA and Pension Plans (ELD-501),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
af0d5c20-4307-56d1-a363-399911e3c502,LAWSHELF,LS-ELD302,The Probate Process (ELD-302),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
b45d9b59-3423-58df-a765-b7bcd7396791,LAWSHELF,LS-ELD401,Social Security and Medicare Law (ELD-401),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
9081c85c-2982-5c42-b1cf-e495b873033f,LAWSHELF,LS-ELD502,Trusts and Estates (ELD-502),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
a5fa37bb-ab78-5837-9ab9-bb08473aba47,LAWSHELF,LS-ELD301,Wills and Testamentary Trusts (ELD-301),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
e667b3aa-2f08-5f53-8dda-2307d484b317,LAWSHELF,LS-EMP101,Employment and Employee Benefits (EMP-101),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
b1760d86-0338-5421-a108-f7fa4336c883,LAWSHELF,LS-EMP301,Protections for Employees (EMP-301),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
0cabf08a-f003-5e67-a681-f4d339a83075,LAWSHELF,LS-FIN201,Corporate Finance Law (FIN-201),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
375c6c79-34d1-5109-963b-00f0c5fdc2c0,LAWSHELF,LS-GOV202,Basics of Environmental Law (GOV-202),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
46d285bd-5df3-56bf-98be-b1ca296fee5a,LAWSHELF,LS-GOV203,Basics of Immigration Law (GOV-203),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
6ec12022-45d1-563c-b779-efc642996b7f,LAWSHELF,LS-GOV102,Basics of Legal Ethics (GOV-102),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
cd69edc6-e72d-59e0-8ff2-238b21b757a3,LAWSHELF,LS-GOV201,Civil Rights Law (GOV-201),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
7a6a37e9-5d02-5448-b52d-bd7764494cbd,LAWSHELF,LS-GOV204,First Amendment Law (GOV-204),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
