id,source_type,source_identifier,institution_code,program_code,catalog_year,slot_code,status,source_url,last_verified_at,verified_by,verification_status
73c78ea4-ef8a-5d01-9240-64ec21e766d5,PROVIDER_COURSE,SDC-CS103,TESU,BALS,2025-2026,INFO,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
23e4868d-94c7-51c2-b2e5-fc1f1792ab90,PROVIDER_COURSE,SDC-CS103,TESU,BALS,2025-2026,ILP,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
87b6a36e-5631-5b83-a907-ef8ab5c47ca1,PROVIDER_COURSE,SL-ENG101,TESU,BALS,2025-2026,ENG1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
74d10132-95e9-539a-ae77-d3036292f234,PROVIDER_COURSE,SL-ENG102,TESU,BALS,2025-2026,ENG2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
044d13dc-0a1c-5215-ac24-d64e77fa97fd,PROVIDER_COURSE,SL-MAT101,TESU,BALS,2025-2026,QR,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
62cf3c2d-8a1e-5b27-9bac-31194f550a25,PROVIDER_COURSE,SL-MAT201,TESU,BALS,2025-2026,STAT,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
2ece5f46-0f69-511d-9167-2be834d58aaf,PROVIDER_COURSE,SL-MAT201,TESU,BALS,2025-2026,DATA,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
f47cf126-14d5-5866-9c73-b609687d46c6,PROVIDER_COURSE,SL-BIO101,TESU,BALS,2025-2026,NS2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
1eaf0ecb-6ca1-57c8-96a1-be6d5575172a,PROVIDER_COURSE,SL-CHEM101,TESU,BALS,2025-2026,NS1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
0dee1978-e528-54df-903a-da5c0d8c7df4,PROVIDER_COURSE,SL-PSY101,TESU,BALS,2025-2026,SS1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
ce4776ec-8fad-5ee7-ab65-fc5789707240,PROVIDER_COURSE,SL-SOC101,TESU,BALS,2025-2026,SS2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
d8638e91-c104-5ff5-a87c-99e8d14bb66d,PROVIDER_COURSE,SL-BUS105,TESU,BALS,2025-2026,COMM,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
da827371-3897-5597-beea-09b080a21412,PROVIDER_COURSE,SL-BUS105,TESU,BALS,2025-2026,PROFCOMM,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
16449e80-afda-5b63-a046-d10ce9b9e2fc,PROVIDER_COURSE,SL-BUS110,TESU,BALS,2025-2026,CONC1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
58bfd727-bc49-5783-8ca0-b60c5418ce9f,PROVIDER_COURSE,SL-CIV101,TESU,BALS,2025-2026,HIST,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
ebca0977-0c3f-51f2-ab09-c8997c6d50dc,PROVIDER_COURSE,SL-CIV101,TESU,BALS,2025-2026,HUM1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
b8718157-b7f5-5691-bc7b-dcc095c06d19,EXAM,CLEP-COMP1,TESU,BALS,2025-2026,ENG1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
0af7f8a6-c5a5-5b1a-af8b-5b4b6c1522fd,EXAM,CLEP-COMP1,TESU,BALS,2025-2026,ENG2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
1baf45a4-4f0f-5bc7-8840-6c6ce3de14d5,EXAM,CLEP-CALG,TESU,BALS,2025-2026,QR,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
c49f2c56-3af7-5a2c-a876-14ceabbf6ffd,EXAM,CLEP-CALC,TESU,BALS,2025-2026,QR,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
329695e7-d32e-5146-a8b3-20ffaf3ea68e,EXAM,CLEP-COLMATH,TESU,BALS,2025-2026,QR,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
aff79228-fb72-5f72-b400-d9b34b2758c0,EXAM,CLEP-USH1,TESU,BALS,2025-2026,HIST,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
6dca18d4-b3ab-5ff2-9970-8acb8e8abfcf,EXAM,CLEP-USH2,TESU,BALS,2025-2026,HIST,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
8562776d-a44d-5be8-8eb4-52f861704905,EXAM,CLEP-PSY,TESU,BALS,2025-2026,SS1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
63894a61-3691-5a4c-943a-2c2118ace158,EXAM,CLEP-SOC,TESU,BALS,2025-2026,SS2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
3724fb38-55fc-54d9-accc-0f1e1d87cea4,EXAM,CLEP-MGT,TESU,BALS,2025-2026,LEAD,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
d5c74026-580d-5b6a-99a8-35cf63297cf9,EXAM,CLEP-IT,TESU,BALS,2025-2026,INFO,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
d20e2bbc-38c8-56fb-bc85-41b0e0094c7e,EXAM,CLEP-IT,TESU,BALS,2025-2026,ILP,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
85a70ccb-b119-5b35-b0c5-8ec80b94296b,EXAM,CLEP-BIO,TESU,BALS,2025-2026,NS1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
0e07d88b-c042-5ce6-934c-27bb0c79c8cf,EXAM,CLEP-BIO,TESU,BALS,2025-2026,NS2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
41093451-6ca8-5e21-b356-596a16e380c3,EXAM,CLEP-ANA,TESU,BALS,2025-2026,HUM1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
64e1e7fb-d7c5-59b2-8faa-56a5ece52c37,EXAM,CLEP-ANA,TESU,BALS,2025-2026,HUM2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
ec27b753-67ee-59c3-8d6a-e3a6c49b0bea,INSTITUTION_COURSE,ENGL101,TESU,BALS,2025-2026,ENG1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
6b4e0593-d5cc-59c5-a7e1-485e09c21d1c,INSTITUTION_COURSE,ENGL102,TESU,BALS,2025-2026,ENG2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
ae014ea7-3448-5598-b0d8-7db8f2691502,INSTITUTION_COURSE,MATH110,TESU,BALS,2025-2026,QR,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
39475d2d-8b13-5088-b982-8aea45f861ab,INSTITUTION_COURSE,MATH210,TESU,BALS,2025-2026,STAT,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
f873ab7b-8a97-53c7-9b63-b5d53a2624c9,INSTITUTION_COURSE,BIOL101,TESU,BALS,2025-2026,NS2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
370f1aee-b632-544a-a8f2-46af9dadd725,INSTITUTION_COURSE,CHEM101,TESU,BALS,2025-2026,NS1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
23ae0e9d-40de-5f2f-87b5-b7026e1fd27c,INSTITUTION_COURSE,HIST101,TESU,BALS,2025-2026,HIST,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
3827b0fb-6078-5854-901c-0439c7ab4976,INSTITUTION_COURSE,PSYC101,TESU,BALS,2025-2026,SS1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
d0963487-498b-570b-b268-487c9c134dbb,INSTITUTION_COURSE,SOCI101,TESU,BALS,2025-2026,SS2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
c00cfe08-63c4-58fb-8189-77ae68bda26c,INSTITUTION_COURSE,SPCH101,TESU,BALS,2025-2026,COMM,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
0e9f6bcd-0804-5ebe-a4b5-d5db7848d0e5,INSTITUTION_COURSE,CSCI101,TESU,BALS,2025-2026,INFO,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
c171aca1-d032-51d7-ae7f-be5342e8762c,INSTITUTION_COURSE,CSCI101,TESU,BALS,2025-2026,ILP,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
666627a8-0b6c-5623-b3aa-0adbf2ba0f76,INSTITUTION_COURSE,BUS101,TESU,BALS,2025-2026,CONC1,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
eff6dccc-1898-5323-9718-942ed75985f6,INSTITUTION_COURSE,ACCT201,TESU,BALS,2025-2026,CONC2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
c248c629-39b6-590c-a0c6-aeda3343df09,INSTITUTION_COURSE,MGMT201,TESU,BALS,2025-2026,LEAD,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
d65fdb56-ca0f-5b9b-95d8-0608341ebe82,INSTITUTION_COURSE,IT101,TESU,BALS,2025-2026,CONC3,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
4e8cc664-eb63-5cb3-ab03-57127c36e2a4,INSTITUTION_COURSE,MATH210,TESU,BALS,2025-2026,DATA,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
b61c4f09-8ea0-5cda-9470-d6d970474e76,INSTITUTION_COURSE,SPCH101,TESU,BALS,2025-2026,PROFCOMM,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
201ac147-cb79-59a5-971b-73dcd86f5da9,INSTITUTION_COURSE,PHIL120,TESU,BALS,2025-2026,ETH2,VERIFIED,https://tesu.smartcatalogiq.com/current/undergraduate-catalog/methods-of-learning-and-earning-credit/transfer-credit/,2026-09-01,seed-research-2026-09,VERIFIED
13c210bf-e1be-5032-b302-ac3a3775c117,PROVIDER_COURSE,SOPH-ENG1001,EXCELSIOR,BSBA,2025-2026,ENG1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
b9be876c-e63b-5639-8823-e4026043a061,PROVIDER_COURSE,SOPH-ENG1002,EXCELSIOR,BSBA,2025-2026,ENG2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
5c6eb848-6f80-519f-af73-c9b79c16b6f7,PROVIDER_COURSE,SOPH-COMM1001,EXCELSIOR,BSBA,2025-2026,COMM,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
92f80bda-ef5b-5a88-835b-57ec4c5331b4,PROVIDER_COURSE,SOPH-MATH1001,EXCELSIOR,BSBA,2025-2026,QR,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
ae6c550e-ae3d-5763-8ec8-240213d00401,PROVIDER_COURSE,SOPH-STAT1001,EXCELSIOR,BSBA,2025-2026,STAT,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
c2a54b24-b5be-5acf-aa77-02bc7c651b97,PROVIDER_COURSE,SOPH-ENVS1001,EXCELSIOR,BSBA,2025-2026,NS2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
c36efe97-514b-596f-9a45-2b309d69b122,PROVIDER_COURSE,SOPH-BIO1001,EXCELSIOR,BSBA,2025-2026,NS2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
f783bf54-214f-5719-be51-662eac10999a,PROVIDER_COURSE,SOPH-ART1001,EXCELSIOR,BSBA,2025-2026,HUM1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
d7660b33-93ce-5f58-b834-0a569867c404,PROVIDER_COURSE,SOPH-PHIL1001,EXCELSIOR,BSBA,2025-2026,HUM2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
d05e4161-2e5c-5e71-8d6a-944a4c464bc6,PROVIDER_COURSE,SOPH-PHIL1002,EXCELSIOR,BSBA,2025-2026,ETHICS,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
aee4b692-55b1-5728-a80e-b96fd0e75c10,PROVIDER_COURSE,SOPH-HIST1001,EXCELSIOR,BSBA,2025-2026,HIST,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
e6abd36f-ba90-54dc-8363-2118f642a7d6,PROVIDER_COURSE,SOPH-PSYC1001,EXCELSIOR,BSBA,2025-2026,SS1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
255e4c60-f9d5-5931-ae7d-fd35b2c5859c,PROVIDER_COURSE,SOPH-SOCI1001,EXCELSIOR,BSBA,2025-2026,SS2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
a2eed505-db66-5e0d-ada6-8fca0ce0d1e9,PROVIDER_COURSE,SOPH-CS1001,EXCELSIOR,BSBA,2025-2026,INFO,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
7cdbe03a-b48f-5679-a3cc-b9a20b4fbf70,PROVIDER_COURSE,SOPH-BUS1001,EXCELSIOR,BSBA,2025-2026,BUS101,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
fce39ae4-7b12-539a-bbf7-f0ffff3f5d17,PROVIDER_COURSE,SOPH-ACCT1001,EXCELSIOR,BSBA,2025-2026,ACCT1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
4216ae1b-3cbc-5560-95df-70813b5d509c,PROVIDER_COURSE,SOPH-ECON1001,EXCELSIOR,BSBA,2025-2026,MICRO,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
b3a40067-bb80-517c-aaa9-7753bad5db07,PROVIDER_COURSE,SOPH-ECON1002,EXCELSIOR,BSBA,2025-2026,MACRO,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
68406478-7eba-5fe0-bafd-7819694d573d,PROVIDER_COURSE,SOPH-MGT1001,EXCELSIOR,BSBA,2025-2026,MGT,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
fa421ca2-4cec-555a-bd0f-a3f37fa4a330,PROVIDER_COURSE,SOPH-MKT1001,EXCELSIOR,BSBA,2025-2026,MKT,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
af5a3745-b782-5670-9ebb-2f7b0d51c622,PROVIDER_COURSE,SOPH-BUS1002,EXCELSIOR,BSBA,2025-2026,BLAW,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
4049868a-3eb4-55f6-b0b9-5d5fbea28b80,PROVIDER_COURSE,SOPH-CS1002,EXCELSIOR,BSBA,2025-2026,IS,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
50fcec30-32c7-5ca7-b8ef-9578f5d60710,PROVIDER_COURSE,SDC-ENG104,EXCELSIOR,BSBA,2025-2026,ENG1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
1b68cc5b-4e1c-5c57-9c8c-18b1f4606c0e,PROVIDER_COURSE,SDC-ENG105,EXCELSIOR,BSBA,2025-2026,ENG2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
68725a03-ce95-5436-bac3-fafab068a033,PROVIDER_COURSE,SDC-MATH101,EXCELSIOR,BSBA,2025-2026,QR,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
51a2eda0-eaec-56df-ab0f-b624d7a4be0c,PROVIDER_COURSE,SDC-STAT101,EXCELSIOR,BSBA,2025-2026,STAT,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
a3a313d0-ee6c-5bde-b73f-029bd921836e,PROVIDER_COURSE,SDC-BUS101,EXCELSIOR,BSBA,2025-2026,MGT,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
33f34e73-29d5-50bb-b2d3-0a40e511cfa4,PROVIDER_COURSE,SDC-BUS103,EXCELSIOR,BSBA,2025-2026,BLAW,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
9e8151bd-eafa-59cd-83f7-071fe148250e,PROVIDER_COURSE,SDC-ACCT101,EXCELSIOR,BSBA,2025-2026,ACCT1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
1d5f7a82-0010-5803-8a58-7299d2023e6a,PROVIDER_COURSE,SDC-ACCT102,EXCELSIOR,BSBA,2025-2026,ACCT2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
49cb45c6-785a-593a-a254-91a138c18473,PROVIDER_COURSE,SDC-FIN101,EXCELSIOR,BSBA,2025-2026,FIN,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
59cba9cc-3e60-55a0-b438-b9de9dca2e89,PROVIDER_COURSE,SDC-HR101,EXCELSIOR,BSBA,2025-2026,HR,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
56462dcb-ebc3-55ef-89eb-daee8e93aa81,PROVIDER_COURSE,SDC-CS103,EXCELSIOR,BSBA,2025-2026,INFO,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
daf57405-7c3f-5f81-9b15-f8e754508228,PROVIDER_COURSE,SL-ENG101,EXCELSIOR,BSBA,2025-2026,ENG1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
5025f86b-face-59d5-aa7b-02e8996956de,PROVIDER_COURSE,SL-ENG102,EXCELSIOR,BSBA,2025-2026,ENG2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
b9f33fa6-e7f0-5143-a959-410862cdc102,PROVIDER_COURSE,SL-MAT101,EXCELSIOR,BSBA,2025-2026,QR,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
2a9af1b8-0cbc-5744-bc56-38313d3f7856,PROVIDER_COURSE,SL-MAT201,EXCELSIOR,BSBA,2025-2026,STAT,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
0b4f50af-2beb-5686-8cf2-573a21c9493d,PROVIDER_COURSE,SL-BIO101,EXCELSIOR,BSBA,2025-2026,NS2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
67c25e0d-b8c5-5a51-983a-466c4cee7ebe,PROVIDER_COURSE,SL-CHEM101,EXCELSIOR,BSBA,2025-2026,NS1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
7bb4176b-1509-584a-a6a7-5c68c55cbf76,PROVIDER_COURSE,SL-PSY101,EXCELSIOR,BSBA,2025-2026,SS1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
b3009537-50cb-57d1-a2aa-19a959b14000,PROVIDER_COURSE,SL-SOC101,EXCELSIOR,BSBA,2025-2026,SS2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
8ed4886e-2275-59e3-8630-ad901f3621d1,PROVIDER_COURSE,SL-ACC101,EXCELSIOR,BSBA,2025-2026,ACCT1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
9f389f01-33b1-5d05-a6b5-d88511c6127b,PROVIDER_COURSE,SL-ACC102,EXCELSIOR,BSBA,2025-2026,ACCT2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
559ad3c4-281c-5aba-800c-ceb6614c0c89,PROVIDER_COURSE,SL-BUS105,EXCELSIOR,BSBA,2025-2026,COMM,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
d5a03f89-725a-5562-ac70-9b09405c243a,PROVIDER_COURSE,SL-BUS110,EXCELSIOR,BSBA,2025-2026,BUS101,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
7588ec84-4c72-5536-8109-d5c9de07fa50,PROVIDER_COURSE,SL-CIV101,EXCELSIOR,BSBA,2025-2026,HIST,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
dba83647-39fe-551a-8e85-5f3778c1a0dc,PROVIDER_COURSE,SL-CIV101,EXCELSIOR,BSBA,2025-2026,HUM1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
90083501-98dc-548f-9e1d-b8e1032d3617,EXAM,CLEP-COMP1,EXCELSIOR,BSBA,2025-2026,ENG1,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
9e4423ff-9a4f-5bca-9d5f-485b83ede480,EXAM,CLEP-COMP1,EXCELSIOR,BSBA,2025-2026,ENG2,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
48cb8f09-fda9-5a26-bc65-7903a9340caa,EXAM,CLEP-CALG,EXCELSIOR,BSBA,2025-2026,QR,VERIFIED,https://www.excelsior.edu/admissions/transfer-credits/,2026-09-01,seed-research-2026-09,VERIFIED
